,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
106,"Milk, Eggs, Fish, Soybeans",640,,67.3,4,67.3,"Pescado Veracruz (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Cod, Green Bell Pepper, Red Bell Pepper, Yellow Onions, Water, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper)), Spanish Rice (Long Grain Rice (Enriched with Iron.), Tomato Sauce (Tomato Concentrate (tomato paste, water), Salt, Dehydrated Onion, Dehydrated Garlic, Spices, Natural Flavorings, Dehydrated Bell Pepper.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Peas & Carrots, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).), Garlic, Serrano Peppers, Black Pepper, Ground Cumin, Oregano), Goody's Guacamole (Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Goody's Corn Salsa (Yellow Corn (Corn), Red Onion, Red Bell Pepper, Green Bell Pepper, Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lime Juice (Key west lime juice, sodium benzoate.), Salt, Black Pepper), Shredded Romaine (Romaine Hearts), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.)",16086433,0001-01-01T00:00:00,Pescado Veracruz Bowl,7.95,26.4,9.4,1 EACH,2432.6,Latin,10.3,ALL DAY,55.1,315,0
107,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",921,,67.3,4,67.3,"Pescado Veracruz (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Cod, Green Bell Pepper, Red Bell Pepper, Yellow Onions, Water, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper)), Spanish Rice (Long Grain Rice (Enriched with Iron.), Tomato Sauce (Tomato Concentrate (tomato paste, water), Salt, Dehydrated Onion, Dehydrated Garlic, Spices, Natural Flavorings, Dehydrated Bell Pepper.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Peas & Carrots, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).), Garlic, Serrano Peppers, Black Pepper, Ground Cumin, Oregano), Goody's Guacamole (Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Goody's Corn Salsa (Yellow Corn (Corn), Red Onion, Red Bell Pepper, Green Bell Pepper, Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lime Juice (Key west lime juice, sodium benzoate.), Salt, Black Pepper), Shredded Romaine (Romaine Hearts), Shredded Romaine (Romaine Hearts), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.)",16086434,0001-01-01T00:00:00,Pescado Veracruz Burrito,7.95,34.1,10.8,1 EACH,2840.5,Latin,11,ALL DAY,103.4,369,0
108,"Milk, Eggs, Soybeans",645,,42.5,4,42.5,"Tofu Fajitas (Tofu (Soybeans, Filtered Water, Nigari.), Green Bell Pepper, Red Bell Pepper, Yellow Onions, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Spanish Rice (Long Grain Rice (Enriched with Iron.), Tomato Sauce (Tomato Concentrate (tomato paste, water), Salt, Dehydrated Onion, Dehydrated Garlic, Spices, Natural Flavorings, Dehydrated Bell Pepper.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Peas & Carrots, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).), Garlic, Serrano Peppers, Black Pepper, Ground Cumin, Oregano), Goody's Guacamole (Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Goody's Corn Salsa (Yellow Corn (Corn), Red Onion, Red Bell Pepper, Green Bell Pepper, Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lime Juice (Key west lime juice, sodium benzoate.), Salt, Black Pepper), Shredded Romaine (Romaine Hearts), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.)",16086435,0001-01-01T00:00:00,Tofu Fajita Bowl,5.95,22.5,9.9,1 BOWL,1528,Latin,9.9,ALL DAY,56.5,329,0
109,"Milk, Eggs, Wheat, Soybeans, Gluten",926,,42.5,4,42.5,"Tofu Fajitas (Tofu (Soybeans, Filtered Water, Nigari.), Green Bell Pepper, Red Bell Pepper, Yellow Onions, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Spanish Rice (Long Grain Rice (Enriched with Iron.), Tomato Sauce (Tomato Concentrate (tomato paste, water), Salt, Dehydrated Onion, Dehydrated Garlic, Spices, Natural Flavorings, Dehydrated Bell Pepper.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Peas & Carrots, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).), Garlic, Serrano Peppers, Black Pepper, Ground Cumin, Oregano), Goody's Guacamole (Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Goody's Corn Salsa (Yellow Corn (Corn), Red Onion, Red Bell Pepper, Green Bell Pepper, Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lime Juice (Key west lime juice, sodium benzoate.), Salt, Black Pepper), Shredded Romaine (Romaine Hearts), Shredded Romaine (Romaine Hearts), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.)",16086436,0001-01-01T00:00:00,Tofu Fajita Burrito,5.95,30.2,11.4,1 EACH,1936,Latin,10.5,ALL DAY,104.8,384,0
110,"Milk, Eggs, Soybeans",899,,42,4,42,"Tofu Fajitas (Tofu (Soybeans, Filtered Water, Nigari.), Green Bell Pepper, Red Bell Pepper, Yellow Onions, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Tortilla  Chips (Tortilla Chips (White Corn Flour, Water, contains less than 2 % of the following: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt), Goody's Guacamole (Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Goody's Corn Salsa (Yellow Corn (Corn), Red Onion, Red Bell Pepper, Green Bell Pepper, Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lime Juice (Key west lime juice, sodium benzoate.), Salt, Black Pepper), Shredded Romaine (Romaine Hearts), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.)",16086437,0001-01-01T00:00:00,Tofu Fajita Nachos,5.95,26.7,11.1,1 EACH,1950.5,Latin,9.6,ALL DAY,90.2,449,0
111,"Milk, Eggs, Soybeans",573,,42,4,42,"Tofu Fajitas (Tofu (Soybeans, Filtered Water, Nigari.), Green Bell Pepper, Red Bell Pepper, Yellow Onions, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Goody's Guacamole (Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Romaine Hearts, Goody's Corn Salsa (Yellow Corn (Corn), Red Onion, Red Bell Pepper, Green Bell Pepper, Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Lime Juice (Key west lime juice, sodium benzoate.), Salt, Black Pepper), Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.)",16086438,0001-01-01T00:00:00,Tofu Fajita Salad,5.95,21.1,9.8,1 EACH,1295.9,Latin,10.3,ALL DAY,42.1,324,0
112,,140,,98,4,98,"Chicken Thigh Meat, Achiote Marinade (Orange Juice, Lime Juice (Key west lime juice, sodium benzoate.), Achiote Paste (Annatto Seed (natural color), Spices, Vinegar, Iodized Salt, Water, Granulated Garlic, Cornmeal, FD&C Red Color #40, Sodium Senzoate (preservative).), Garlic, Oregano, Black Pepper, Salt)",16086439,0001-01-01T00:00:00,Achiote Chicken,3.00,17.6,1.7,3 OZ,64.2,Sides,0,ALL DAY,2.2,55,0
113,,166,,73,4,73,"Carne Picada, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper)",16086440,0001-01-01T00:00:00,Carne Asada,3.00,28.2,1.6,3 OZ,74.2,Sides,0.3,ALL DAY,1,42,0
114,"Milk, Eggs, Wheat, Soybeans",382,,22,4,22,"16"" Churro (Wheat Starch, vegetable oil (Contains one or more of the following: canola oil, cottonseed oil, palm oil, soybean oil), yellow corn flour, water, sodium caseinate, eggs, egg white, egg yolk, cinnamon, salt, leavening (sodium acid pyrophosphate, baking soda) guar gum, propylene glycol mono-and diesters of fatty acids, sugar, mono and diglycerides, soy lecithin, BHT (preservative), artificial flavor.), Cinnamon & Sugar Mixture (Ground Cinnamon, Fair Trade Organic Sugar Cane), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16086441,0001-01-01T00:00:00,Churros,2.50,3.6,4.4,1 EACH,187.5,Sides,14.9,ALL DAY,52.1,187,0
115,,164,,0,4,0,"Avocado Pulp (Hass avocado.), Tomatoes, Yellow Onions, Serrano Peppers, Cilantro, Salt, Lime Juice (Key west lime juice, sodium benzoate.)",16086442,0001-01-01T00:00:00,Goody's Guacamole,3.00,2.1,2,4 OZ,505.9,Sides,0.8,ALL DAY,9.2,133,0
116,Fish,69,,18.6,4,18.6,"Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Cod, Green Bell Pepper, Red Bell Pepper, Yellow Onions, Water, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper)",16086443,0001-01-01T00:00:00,Pescado Veracruz,3.00,8.3,0.2,3 OZ,767.2,Sides,2.3,ALL DAY,4.2,23,0
117,,150,,55.2,4,55.2,"Cooked Boneless Carnitas (Pork Carnitas, Marinated with; Water, Salt, Orange Juice Concentrate, Sugar, Sodium Phosphates, Garlic Powder, Paprika, Caramel Color, Spice.)",16086444,0001-01-01T00:00:00,Pork Carnitas,2.00,17.6,3,3 OZ,506.6,Sides,,ALL DAY,2,72,0
118,,338,,0,4,0,"Tortilla Chips (White Corn Flour, Water, contains less than 2 % of the following: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt",16086445,0001-01-01T00:00:00,Tortilla  Chips,1.00,6.5,1.3,4 OZ,658.9,Sides,1,ALL DAY,50.6,125,0
119,,90,,0,4,0,"Red Pepper Spice Mixture (Paprika, Granulated Garlic, Fair Trade Light Brown Sugar, Oregano, Salt, Ground Cumin, Red Pepper, Black Pepper), Broccoli, Red Potatoes, Green Bell Pepper, Red Bell Pepper, Zucchini, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)",16086446,0001-01-01T00:00:00,Vegetable Fajita,1.00,3.3,0.3,3 OZ,521.6,Sides,6.2,ALL DAY,19,16,0
120,"Milk, Eggs, Soybeans",1209,,72.8,5,72.8,"Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Cotija Cheese (Pasteurized Part Skim Milk, Salt, Enzymes, Potassium Sorbate, Cultures.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Aztec Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Jalapenos, Cilantro, Ground Cumin), Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.), Pico de Gallo (Tomatoes, Yellow Onions, Lime Juice (Key west lime juice, sodium benzoate.), Serrano Peppers, Cilantro, Salt), Green Bell Pepper, Red Bell Pepper, Yellow Onions, Cilantro, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16086447,0001-01-01T00:00:00,Bacon Breakfast Bowl,6.95,51.1,19.9,1 EACH,2306.9,Breakfast Specials,4.3,ALL DAY,26.5,926,0
